representative	samesetproteins	clustername	msexperiment_id	qupm	qusm	sumionarea_protein_126	sumionarea_protein_127L	sumionarea_protein_127H	sumionarea_protein_128L	sumionarea_protein_128H	sumionarea_protein_129L	sumionarea_protein_129H	sumionarea_protein_130L	sumionarea_protein_130H	sumionarea_protein_131L
IPI00003923.1	 	UMPS	39099	10	16	242673202.22	198841970.378	221564022.1	241264083.443	337728289.541	83422926.719	63264145.926	82215174.558	72908349.268	89983491.183
IPI00001541.1	 	TIMM9	39099	3	7	141210686.471	162381118.085	161783712.561	178666509.907	174099129.559	124557091.81	145094140.671	169596612.049	157044498.453	133410051.873
IPI00440693.4	 	FDX1L	39099	2	2	9628671.105	11116982.426	10949584.093	13781614.612	14003432.439	8600354.002	12670318.965	12665789.436	14287108.859	9605387.208
IPI00027448.3	 	ATP5L	39099	5	17	115343487.891	114605821.069	111777645.635	157896196.179	139305380.149	102160805.906	102317893.467	116882412.448	110641494.247	91892721.16
IPI00910781.1	 	GPI	39099	12	25	476528162.648	466083584.477	406414998.402	572875910.146	533492084.842	101534066.406	93337809.816	108753290.23	115914836.89	97610737.153
IPI00397947.1	 	TMEM189-UBE2V1	39099	5	15	214927383.146	240058657.342	196767094.209	248484022.893	245239419.732	81571440.613	87509585.066	100276784.849	90562041.437	75778603.887
IPI00297263.6	 	HEG1	39099	3	3	16439903.915	17325398.512	19229607.047	23450440.442	22866612.9	18244731.497	17930016.674	21021387.298	18834556.05	18105231.313
IPI00396511.4	IPI00217811.9	HEXDC	39099	1	1	11625595.957	11465712.077	12588975.702	16625076.864	13979562.142	8995041.524	8477000.649	10681600.921	11069167.194	9396694.08
IPI00872692.1	 	QPRT	39099	7	33	530521502.218	552035799.784	455877031.804	738259667.892	609026986.41	487361771.924	474812355.143	547063808.03	617771840.574	437431895.227
IPI00784044.1	 	MCCC2	39099	12	26	318760560.648	332354693.44	315639299.245	394147277.599	405218828.692	291260238.702	290928691.507	380956753.533	306338402.326	301873147.732
IPI00418446.4	 	ASAH1	39099	10	26	271711542.986	311994412.765	250849912.763	339598826.904	318747833.06	241075330.428	250771117.079	295791854.122	317579366.987	217194204.994
IPI00815713.1	 	TCOF1	39099	30	46	570675828.353	659196673.983	811428492.489	935805953.639	929601970.963	569092541.926	655352250.047	809746430.098	780554485.074	602129574.834
IPI00304232.1	 	WDR12	39099	10	15	199612558.702	221389048.481	215489969.091	246320322.885	249211013.72	161409619.127	159206771.211	193057505.527	168189195.889	159983569.566
IPI00248651.4	 	REV3L	39099	1	3	2590833.77	2911283.276	2878370.216	3319949.242	3521075.945	2106045.477	2057293.581	2504717.036	2737377.055	2291253.854
IPI00012268.3	 	PSMD2	39099	6	7	85513544.548	63523559.921	66674957.492	71442473.982	125680880.291	41646685.317	40343610.756	52307202.077	38497752.588	57418070.202
IPI00032460.3	 	LSM2	39099	3	8	91309857.513	104664707.751	97876193.328	125248536.504	117196195.297	91701904.719	92199146.897	105065781.134	118198580.851	83926040.097
IPI00855998.1	 	CENPF	39099	2	2	11979148.217	13463743.259	17922506.012	12030652.497	17566293.622	10067125.304	10988597.254	14979004.823	7611158.357	15459526.994
IPI00419579.5	 	CYP20A1	39099	5	7	50266739.325	54155318.204	50799389.666	64335396.43	55580133.423	11865335.748	11770714.896	11700049.149	15198490.667	11140702.662
IPI00152688.1	 	NSUN6	39099	1	1	4436622.415	5575985.72	4394592.766	5792480.383	6321216.065	3716718.495	3363667.623	4718559.979	4156890.985	3645408.191
IPI00894498.1	 	ACTB	39099	7	61	912054877.164	927947855.845	1005624583.61	1018361798.53	1548383936.17	656719039.053	595776608.88	759028276.48	605041062.962	1020924467.55
IPI00384653.1	 	Q9UMZ1_HUMAN	39099	1	2	17814981.698	20775842.542	23570968.9	31120527.514	26639609.252	18992002.823	23591669.744	26473802.88	25915216.362	18901067.211
IPI00006663.1	 	ALDH2	39099	7	11	209697639.953	152258528.433	132656393.8	198703348.472	230450019.02	35410854.531	31763098.224	36658589.404	36968987.47	34679607.889
IPI00006979.1	 	LYRM4	39099	5	6	85164842.706	88020278.752	93198424.8	136556485.452	107632824.225	66715655.007	56676722.834	65268651.959	71976715.928	72524876.523
IPI00914016.1	 	DCTN4	39099	3	3	24244883.344	22710111.322	24348615.64	28988225.16	37817964.764	19926018.849	19577982.221	23619493.861	22259652.698	24777365.205
IPI00026089.3	 	SF3B1	39099	3	4	22859598.282	27847931.863	26236957.723	59424068.858	28754270.223	26765411.583	26351345.565	27331807.409	31065560.734	29587081.66
IPI00180465.4	 	HEXIM2	39099	5	9	76590419.533	86204583.354	80892506.24	99491915.86	98314401.044	74322156.139	72330904.165	87361704.096	100219789.115	71740854.534
IPI00010796.1	 	P4HB	39099	38	224	3747892055.95	4084439797.33	4103909846.78	4724892464.9	4576632834.81	2612196195.22	2763597241.47	3512186931.75	2557712508.98	2967390855.74
IPI00005719.1	 	RAB1A	39099	8	49	781662711.956	851117090.957	790256827.453	1076863361.54	935101202.601	701040229.969	726048238.173	792049347.617	943378094.924	668464009.282
IPI00019600.3	 	UBE2V2	39099	2	4	49907325.837	55338699.249	59599050.826	63402564.521	68879421.839	36141169.188	35593860.536	46393675.174	41195407.011	40421018.955
IPI00783118.2	 	NT5DC2	39099	2	2	13247402.996	12047120.852	7745693.346	17173655.312	15449883.921	6052517.679	5829163.122	5908936.76	11325445.786	5291657.422
IPI00003362.2	 	HSPA5	39099	37	193	2979167360.1	2844238707.95	2861710335.96	3107542830.58	3918432911.3	1757848890.14	1856117779.22	2457122712.88	1460299370.31	2451200800.39
IPI00032003.1	 	EMD	39099	5	6	40326880.263	41143822.34	44744153.135	45033723.632	56248684.618	43934995.627	39867110.858	51658984.829	39114733.56	43268160.308
IPI00009607.1	 	RAP2C	39099	3	6	31008860.257	32344945.114	29058837.802	39002537.818	36296113.785	27728283.507	26034956.998	31535045.105	32084542.847	25993923.633
IPI00018206.3	 	GOT2	39099	30	119	1430528996.36	1585018702.44	1387921563.58	1841823282.88	1622452898.88	1354081863.09	1379396306.53	1622566623.4	1720882413.47	1205445204.79
IPI00293946.5	 	UBXN4	39099	2	2	14567022.048	16971490.852	16053972.577	18693562.477	17389008.001	10857206.046	11872091.307	12061055.195	11959960.935	9850006.898
IPI00829826.1	 	MED1	39099	1	2	3815218.991	4614337.49	4789342.348	6672838.918	4500949.841	3272528.574	3275553.941	4011603.621	3769089.27	3286744.675
IPI00011913.1	 	HNRNPA0	39099	2	3	8054456.967	9025231.103	8506165.239	10525334.221	10299990.686	6964685.395	6584860.56	8105690.167	9340394.607	6577436.063
IPI00815770.2	 	SNX3	39099	4	6	35462645.098	38843179.514	36782593.099	43975481.734	45153968.304	34670947.835	33912470.471	41973694.966	41707037.063	35858261.183
IPI00293350.3	 	TSNAX	39099	13	34	343988823.41	347200735.601	334091141.945	468696677.507	402831540.19	317022048.932	306593582.73	390720109.092	371668148.36	307700353.096
IPI00007084.2	 	SLC25A13	39099	19	46	445304078.688	504417223.028	425592719.573	832826060.355	510778309.148	321466597.234	330944102.053	371095540.295	640653365.777	300439537.314
IPI00019385.3	 	SSR4	39099	5	28	296980145.814	318604313.501	282212821.656	329192206.598	347368876.238	166736278.503	173525613.717	192451018.251	189390362.389	150297574.055
IPI00791060.2	 	C19ORF62	39099	7	17	135013401.659	146625115.363	142316164.441	198660442.272	182026196.929	127116122.119	122914664.63	147808774.932	144998045.95	126487790.046
IPI00641570.2	 	CCDC117	39099	4	6	30350911.251	34877545.889	34452593.33	43144712.41	40172398.214	29921176.172	34268659.153	36401350.36	42311414.628	29943488.505
IPI00031461.2	 	GDI2	39099	22	43	955257721.549	1021994599.88	857211209.911	1180185542.42	997564273.079	141932970.386	134534668.664	151533683.605	169180251.59	138491642.979
IPI00794397.1	 	CHMP4A	39099	4	14	160441914.311	180204808.146	168057148.031	210896399.703	187254418.577	140647872.251	181537165.294	197456825.342	188084553.371	142625371.6
IPI00329646.4	 	PCBD2	39099	2	3	34210087.558	36691202.919	35154050.639	43946940.327	39630422.392	33561723.552	35288589.219	38978111.258	41263658.12	30571686.068
IPI00002732.2	 	EXTL2	39099	4	4	51830196.773	46663116.364	43744668.157	60138087.971	71356267.658	42732488.096	42980964.903	49709883.382	44532074.612	46695144.523
IPI00216319.3	 	YWHAH	39099	4	8	89218171.93	95432404.175	74021402.69	98044347.801	107311637.41	36674301.426	35612556.718	41236531.018	45660158.801	35764375.082
IPI00884896.1	 	TXNRD1	39099	9	27	258403329.352	271734202.657	276535852.183	285220344.169	315194799.924	241550006.427	232694284.235	292191292.224	191884320.234	228041930.027
IPI00641582.1	 	BAG3	39099	10	14	122982753.896	130000631.038	118943624.7	135242470.74	138615981.154	109275711.219	120292465.776	132627006.714	129932056.047	105591861.783
IPI00021147.1	 	DEGS1	39099	2	4	22270559.69	22113369.928	21118325.304	24335638.496	23183966.391	16362038.138	17456593.19	20325973.391	18628448.854	15908501.845
IPI00009104.7	 	RUVBL2	39099	16	26	351743704.896	299959989.898	260221342.802	467093835.485	437319721.265	177510470.857	132123665.738	145782131.447	201158216.608	198790753.258
IPI00014533.1	 	UBTF	39099	1	1	3549970.359	5353798.337	4339875.799	2704310.586	2148823.92	3005233.664	2731563.347	3518115.626	3519138.938	2784022.122
IPI00218398.5	 	MMP14	39099	2	2	24203471.02	25958455.606	27049173.088	34855328.054	30231414.774	23265325.455	22343197.542	25630522.282	23201693.358	22820090.361
IPI00465288.2	 	RREB1	39099	1	1	13644130.747	20002569.939	21939597.875	23967148.851	20353779.33	15291580.155	15684447.894	18009426.129	19391202.361	16326078.337
IPI00375127.4	 	EIF4H	39099	1	1	8814995.012	9952626.374	9994267.919	10491598.161	12097657.377	8313056.145	9078191.051	10451310.9	9332563.522	9398963.976
IPI00027851.2	 	HEXA	39099	10	13	245840403.874	252407529.561	238666080.725	321379740.676	275175660.808	129233224.773	130531082.721	140943277.406	171789610.888	119035345.61
IPI00435433.2	 	RNF185	39099	2	3	19414152.409	19832055.359	21245339.418	24470038.598	23757308.23	19172915.86	19144947.196	21498916.911	19016015.248	17628140.586
IPI00303813.5	 	NOL11	39099	2	2	16723126.974	16657073.858	16924972.06	18591541.084	17948522.304	5683974.868	5205260.811	5658779.99	6760991.594	5849132.63
IPI00012007.6	 	AHCY	39099	24	151	1969616238.53	2049836206.34	1982618476.17	2791768002.71	2394702625.33	1922603127.71	1829301810.01	2249424313.33	2306198181.3	1863887477.35
IPI00306505.2	 	SPRY1	39099	5	7	79297422.371	85177616.102	85343949.628	104622710.977	102116864.77	84120591.442	84054856.892	97813362.292	97518772.023	81299167.476
IPI00607861.2	 	H6PD	39099	4	5	17989768.915	17860706.029	20737582.519	18290180.717	22632236.706	12121002.436	12702484.054	15657706.61	13001440.985	16648332.892
IPI00219037.5	 	H2AFX	39099	3	6	117905497.66	98391399.351	176774458.102	170214122.263	67554361.195	139116039.118	83191869.121	88171792.723	111338897.786	63974169.231
IPI00011274.3	 	HNRPDL	39099	12	40	857580921.697	947805432.457	923967094.183	1075229265.53	1039918221.61	726452332.734	789330524.483	921749883.325	885186247.001	682964739.772
IPI00916935.1	 	NHEJ1	39099	1	1	537741.421	622934.259	461401.312	643798.809	702595.725	247049.254	205783.134	110766.67	372467.21	106616.837
IPI00219871.5	 	LSM8	39099	3	11	91247554.749	97369315.711	92639145.887	128592063.213	116751065.02	87746286.178	90500334.962	104699447.83	117954520.338	88042979.685
IPI00736251.2	 	PPM1H	39099	11	17	192656906.93	204658609.154	182806576.854	285297396.774	225085924.752	135638548.277	131108875.977	140281515.443	175327094.169	121725072.174
IPI00063300.3	 	TMEM141	39099	2	2	19237298.292	20033960.795	18291597.405	21311240.345	21720055.786	16614738.666	16389793.257	18970670.849	20646287.905	15387087.544
IPI00307760.7	 	ZC3H8	39099	1	1	11956022.813	14130171.563	11115960.403	15639221.819	14961093.203	8609739.883	11375279.628	11741109.082	12903372.926	7952122.849
IPI00218326.1	 	SP100	39099	6	7	16888963.121	20391080.581	16885585.795	21381118.996	21445059.789	12080492.333	13706359.809	14499369.609	15838297.835	13604252.499
IPI00027444.1	 	SERPINB1	39099	4	5	62450026.871	67425981.836	69919752.205	84315623.67	84367493.349	57917998.172	58260986.771	68171462.316	68256719.425	63492856.461
IPI00742677.2	 	ABCB6	39099	1	2	8538896.082	10000121.215	10571301.436	9397964.557	11877278.084	7089797.175	7148629.212	7823695.191	7664144.985	8761635.572
IPI00642971.3	 	EEF1D	39099	2	4	23225909.236	26449027.851	32170454.735	25825382.068	37269351.842	22667392.8	43905780.799	30518189.427	20411376.774	24181058.005
IPI00307325.2	 	ZFP161	39099	4	5	58566656.563	63623611.183	58728947.822	77646544.643	69767409.738	50279964.326	48404174.493	55863979.627	61761397.979	46057481.371
IPI00018871.2	 	ARL8B	39099	2	7	37555732.092	42461987.603	41486569.001	51725864.306	48709825.424	43060427.738	39033998.449	46171388.226	49703074.485	42037605.794
IPI00641635.1	 	FTO	39099	15	21	194449391.2	219527682.807	232584776.749	269423762.522	263687593.637	196944124.498	200516651.912	224780428.174	193809348.009	197611078.747
IPI00783665.3	 	LAMA5	39099	34	40	303014898.779	336158399.152	341589973.192	517803795.546	400711983.997	301193699.007	306385944.357	354355273.472	381158552.702	309034589.962
IPI00073713.3	 	MSI2	39099	1	1	11478303.132	13847178.855	13640286.164	14866564.377	14125164.495	6589586.941	7598370.618	9151266.396	8565349.002	7598497.047
IPI00796062.1	 	COX17	39099	1	4	47316371.597	59331189.605	70779241.249	57551536.341	74248486.371	52363533.886	70500485.975	82932746.152	65344811.663	68876355.29
IPI00064739.2	 	THEM4	39099	3	4	20648903.99	26717245.017	24466759.563	29434579.602	23731300.622	11653821.47	11823618.9	10463585.705	12920517.968	7723570.654
IPI00022977.1	 	CKB	39099	7	12	97008668.631	99569135.344	93114554.855	125077868.999	118135220.088	48713004.763	50793549.057	56078023.233	59531927.089	47014354.742
IPI00008986.1	 	SLC7A5	39099	6	8	132792892.474	135482599.054	120308297.32	144304030.762	150763143.638	129854153.46	124362781.672	143428755.375	132744126.094	110871382.16
IPI00007682.2	 	ATP6V1A	39099	22	49	531967739.091	545698755.693	486496243.633	713566556.193	644590025.736	428557896.828	427679917.662	500437920.534	497469750.168	396695475.33
IPI00789370.1	 	SHMT2	39099	31	126	1456671204.35	1516214883.59	1352983476.69	1859878549.5	1729179611.82	1210347015.32	1205922264.91	1445985811.65	1385454384.75	1121973808.3
IPI00301489.3	 	UROD	39099	8	25	202103829.46	224626100.549	223109385.137	273477285.179	258286788.695	191717636.709	195551677.7	226898791.811	236845517.989	194040818.732
IPI00871646.1	 	RPLP0-LIKE	39099	14	56	1326237890.48	1591311936.5	1652861027.77	1633707185.32	1548924851.62	1343614764.11	1398999819	1644983601.14	1643569491.76	1279259897.5
IPI00908804.1	 	ABCD3	39099	4	5	22977990.405	17995622.858	16837513.539	20403342.51	40236424.379	10780169.172	10197520.084	11267917.929	10979212.702	10614970.418
IPI00301395.4	 	CPVL	39099	11	33	248224599.352	262406514.418	244400368.507	308717658.589	310057976.771	227950536.589	223350625.185	256520322.999	263057709.629	208780191.794
IPI00465264.2	 	NLRX1	39099	1	1	144872.107	121719.512	320336.348	341625.746	297933.706	67747.91	0	103533.336	121263.157	146840.46
IPI00024911.1	 	ERP29	39099	12	36	385241784.13	420521952.836	403500661.067	439740146.55	484596176.64	302359679.709	320809160.846	399859396.649	349400937.33	341651468.077
IPI00021812.2	 	AHNAK	39099	124	266	3053959931.09	3235436136.33	4230037363.97	4246628984.61	3807452361.87	3537440805.07	3962336474.85	5002861713.93	4515598789.1	3517987708.9
IPI00305360.2	 	AGMAT	39099	11	28	270819608.393	283181110.395	256628914.254	360102892.53	313683850.905	242142715.949	240388382.418	285372480.203	283480196.299	219851510.624
IPI00023151.1	 	NAALAD2	39099	9	12	65195728.36	66139062.498	81872015.89	94989554.499	92266792.917	72751594.918	68833419.91	82113440.728	76685477.75	69459736.884
IPI00395939.3	 	PITPNB	39099	6	9	194405749.388	215620665.39	199617545.533	246107953.957	212334837.443	99251406.351	98618058.964	120116377.777	129783345.083	103253039.551
IPI00027820.2	 	ESPN	39099	7	13	148444043.288	208385422.825	176586262.129	203292128.907	205372608.357	123308063.425	183839982.97	193614517.739	189605901.14	156050985.44
IPI00006052.3	 	PFDN2	39099	8	16	518930965.114	592737142.258	501316674.389	663177542.115	652580984.335	417693881.689	442107436.779	501986422.166	532585210.842	395103611.075
IPI00004461.2	 	DGUOK	39099	5	11	174209562.067	192841239.792	185892906.211	234595427.122	198332835.13	168677715.034	165356977.501	199955749.743	204734465.2	153796466.05
IPI00795288.1	 	PEBP1	39099	10	46	837311414.795	954397742.466	786041485.918	1171974372.33	998698868.271	736898893.909	786614998.065	823530856.46	1061696249.52	675566987.56
IPI00550181.2	 	CHMP2B	39099	5	6	61885738.057	68405375.955	60345503.487	73951351.506	69149570.197	50411230.459	53760873.423	58878747.119	60890264.055	42703056.068
IPI00032439.1	 	POLR1D	39099	1	1	10688632.378	11397881.406	13039150.391	14118856.438	14446541.582	10327602.204	11202664.076	13934280.014	12218986.4	12671266.858
IPI00020354.1	 	IL13RA1	39099	4	4	39452038.119	37339959.902	46870253.718	44993940.483	47239989.86	41351373.322	36459963.638	47888905.757	39102630.945	42172903.122
IPI00337612.2	 	DCBLD1	39099	2	3	11607544.609	11821529.337	11888461.125	15698919.943	16050883.222	10068887.231	10032329.751	11045692.751	13161207.23	10264906.601
IPI00021475.1	 	RAB33B	39099	2	2	5349985.197	5387063.862	5608104.677	7437225.585	6053271.789	4136984.838	4756605.081	4589677.137	4425144.231	3422176.488
IPI00883925.1	 	ABCB9	39099	4	6	103559189.955	107859383.878	130687460.836	142109580.625	193942226.011	122445781.348	121070169.871	178478963.213	156524017.751	170204210.18
IPI00031758.3	 	CHKB	39099	1	1	17629661.998	18554064.405	15761813.961	22019871.802	23740697.709	13918335.744	11794234.904	15226019.131	16019048.457	14487036.832
IPI00873253.1	 	SEC11A	39099	3	3	11996002.791	12890623.398	10764756.337	10026409.714	13790621.86	6723401.012	5760734.761	8890671.887	6073412.078	8388341.677
IPI00008223.3	 	RAD23B	39099	8	24	566139121.468	630268659.448	511901074.601	706904689.8	656184239.071	429824880.2	514035835.202	559240815.046	599181344.646	421474432.87
IPI00289342.1	 	EPHB4	39099	3	3	24855213.779	29201365.887	27357749.042	28026478.087	22635716.505	15246551.58	15429863.584	18113609.925	18504358.44	14179501.264
IPI00007797.3	 	FABP5	39099	4	9	144925625.726	171440911.921	157149199.638	162917586.674	148878611.367	66355171.484	73273649.196	82768653.925	68218750.47	56338234.308
IPI00005277.4	 	RAD9A	39099	2	3	6524568.141	6810531.167	6193207.688	8913849.356	8636542.202	3951872.884	3762393.639	5046381.564	5464766.924	4358811.136
IPI00012828.3	 	ACAA1	39099	8	9	134017711.818	146507266.394	131443615.547	171714727.684	170117102.224	66600966.982	64715432.011	70745362.656	73076224.644	63408554.201
IPI00911064.1	 	APIP	39099	9	20	181923874.513	188786400.18	184149195.657	234224427.831	213568226.076	171877247.269	173479502.908	206355871.294	213907220.031	170821519.537
IPI00294516.3	 	TNFRSF10D	39099	5	7	89147005.997	93321355.442	79146777.329	98446587.932	106229126.719	79262218.145	83592521.973	94626320.606	93519679.43	71388202.319
IPI00101652.4	 	SCLY	39099	5	6	66229374.628	71967329.037	63441861.649	88026613.382	79458754.898	44022830.282	41220913.507	46187541.684	59795836.824	41870093.221
IPI00010720.1	 	CCT5	39099	29	87	1139587714.39	1176014483.9	1163109886.31	1423724998.34	1486362234.99	1052671450.57	1062352181.81	1213793187.86	1334335798.37	1101240650.79
IPI00217223.1	 	PAICS	39099	22	102	1530302512.69	1431554111.76	1399741200.42	2066246999.79	1864077501.6	1390035746.96	1350235991.96	1742885340.76	1573829650.04	1425773074.46
IPI00020977.4	 	CTGF	39099	4	5	30436591.026	34385332.932	32741727.261	39214547.332	50200730.749	31130538.093	33210746.633	36141321.435	35417490.495	36212051.948
IPI00396234.2	 	ATP11C	39099	2	2	6852334.77	7836739.564	8439278.896	9183577.287	9089873.892	4013230.644	4345224.001	4758977.42	4326529.229	4429376.175
IPI00874030.3	 	HNRNPA2B1	39099	9	11	114029070.183	132058046.888	117904391.821	138673425.624	149878314.215	103481693.823	113601049.03	138024254.856	117923897.64	110678958.033
IPI00018583.4	 	HABP4	39099	9	15	171065149.67	202818097.585	176451758.936	190249035.136	222775087.68	169684925.967	193855375.715	221300179.575	213406151.891	168807353.6
IPI00013678.2	 	MTX1	39099	3	3	32514046.526	32782704.931	27997785.343	40526384.506	38628557.341	22334787.874	21360238.299	24991832.728	24042178.782	18967717.546
IPI00098902.4	 	OGDH	39099	5	5	12600448.802	10373064.03	10700847.106	16625706.237	16069765.834	6608750.33	6491997.938	7032679.647	7186893.811	6289586.236
IPI00219649.4	 	CBS	39099	9	11	91226646.262	82208313.293	62805255.987	148312779.334	124333444.707	34886133.542	33151161.34	34507889.069	47326459.501	35114727.433
