representative	samesetproteins	clustername	msexperiment_id	qupm	qusm	sumionarea_protein_126	sumionarea_protein_127L	sumionarea_protein_127H	sumionarea_protein_128L	sumionarea_protein_128H	sumionarea_protein_129L	sumionarea_protein_129H	sumionarea_protein_130L	sumionarea_protein_130H	sumionarea_protein_131L
IPI00796966.1	 	ASPH	39110	1	1	540242.583	1136257.196	931816.527	888492.621	971168.896	555488.798	715387.165	532537.478	824233.782	895359.476
IPI00024006.3	 	PIK3R4	39110	11	14	196950541.188	187095614.4	216318543.635	197641797.425	268783542.719	139757341.974	165793985.605	138059651.344	145800919.243	159063366.529
IPI00018402.1	 	TBCE	39110	2	2	5491741.977	5350819.979	5836597.218	5660085.062	7832600.641	4493959.698	4121541.405	4396148.103	4307821.771	4118269.577
IPI00012202.1	 	WDR77	39110	6	22	196006454.763	195081673.996	189355826.814	164993146.423	244155603.716	179270043.141	169239756.393	171177389.88	166835778.1	172875109.227
IPI00013214.2	 	MCM3	39110	18	36	869436224.503	725377165.976	850697180.695	724617197.418	1156527598.62	612989869.16	557432045.357	618344986.032	577934131.106	701221588.549
IPI00005474.5	 	LHPP	39110	3	3	35759279.03	37877034.946	29352406.874	36210566.808	40629773.947	32003183.954	29268266.318	27445888.43	33352502.921	28795354.813
IPI00298202.1	 	ACOT8	39110	5	9	210528661.259	217151365.098	173788674.91	176382888.637	256652340.268	183622242.482	192506149.24	182424390.773	194662349.213	172937384.495
IPI00186290.6	 	EEF2	39110	53	309	6973562237.65	7416089547.69	7229399864.59	6152734769.95	8312061863.26	5920344518.78	6168167393.42	6543078483.85	5891744387.48	6232895756.6
IPI00024272.1	 	DGCR2	39110	2	2	15496161.563	15157573.863	18214578.385	12259390.537	20754517.894	15951561.721	13374952.677	15423258.65	13723605.319	16457908.191
IPI00007163.1	 	LSM7	39110	1	3	55078582.341	60719957.33	50842359.143	51107065.086	67033494.524	46511954.958	48920629.224	46752749.779	49961244.639	50347699.391
IPI00640703.3	 	XPO5	39110	16	21	246471918.286	229553253.554	240365086.513	211722289.329	343715733.719	172399691.686	168836447.889	181290610.097	167619761.556	195612241.034
IPI00009707.5	 	RMND5A	39110	2	2	31543036.425	25872173.578	29151601.395	19253344.921	43041530.676	21893859.18	14681219.698	17651736.523	17588621.752	17300755.767
IPI00146447.3	 	LOC203547	39110	2	3	67717515.824	71817177.459	62557670.172	55259869.669	71111189.758	62448830.924	62713865.22	57764394.374	60626067.789	57505654.563
IPI00106549.1	 	DPH2	39110	3	3	70414957.398	69599291.098	66512386.33	69045465.704	87576285.329	57101900.805	57248230.725	57192945.148	62970522.476	56999384.452
IPI00032002.1	 	PIGL	39110	1	2	20513139.628	21176811.738	26227645.537	22039933.73	32040475.919	26434459.834	24483123.424	22683012.268	28847029.077	28120837.26
IPI00011118.2	 	RRM2	39110	15	45	695806265.475	720030237.229	713054412.867	614425425.986	840591316.461	606026625.46	636857893.012	634925491.357	582164977.873	622889977.804
IPI00793443.1	 	IPO5	39110	31	112	1997611421.65	2172782028.46	2059273845.73	1934042773.06	2419287540.95	1512792886.73	1833889873.53	1789966842.03	1735188744.21	1747793537.67
IPI00470401.3	 	TMEM68	39110	4	4	16317535.234	17958670.681	16931703.929	16359772.098	20964939.237	14392806.776	14109647.757	13785086.003	15176575.546	15469732.289
IPI00063419.4	 	TMEM128	39110	1	1	23380496.25	25252798.125	24118352.538	21539565.691	27362312.54	21082700.599	20789782.005	23962984.559	22257516.115	25671919.737
IPI00005260.4	 	PSME4	39110	27	46	689182284.875	609188722.215	684840720.917	504348676.466	887409539.229	536608059.792	570757397.583	509672451.378	516012989.686	523174262.065
IPI00041325.1	 	NHP2	39110	1	1	59303747.745	54637310.066	56727601.762	50391311.426	72662426.679	49829490.102	48079393.457	55086255.742	48729305.6	51780572.763
IPI00012386.1	 	COCH	39110	2	2	6551589.596	5694970.55	6369495.531	5553367.495	8611494.043	6462451.93	5401888.7	4951871.242	5240254.178	5938992.732
IPI00291646.2	 	MTHFD1L	39110	20	28	780941059.481	619163098.947	776617751.225	592225706.786	906772045.797	257029785.478	183851943.697	181293218.265	182581609.491	246710599.469
IPI00797038.1	 	PCK2	39110	31	136	2497564800.59	2743014941.2	2608960138.05	2375317726.89	2906357331.25	1977246385.06	2043682521.35	2065849711.49	2012529415.25	1967800332.07
IPI00165171.1	 	DGCR14	39110	2	2	13512025.45	12709747.921	15501724.296	13308221.362	19208475.061	14977143.17	13000404.886	13718010.012	13264098.538	14928066.542
IPI00027230.3	 	HSP90B1	39110	49	278	9117058285.9	8979042767.16	8357768248.13	7524941451.69	11130080908.4	7256659741.78	6749173148.88	7150125447.07	6531300762.33	6485129403.31
IPI00022417.4	 	LRG1	39110	3	3	52980775.93	58908994.717	52441084.948	48377769.98	62177748.428	44183928.49	41852071.961	47147348.326	43074098.095	45111437.87
IPI00220152.2	 	BCCIP	39110	2	2	66485372.255	66968285.226	71730549	60210439.416	81024601.288	48024396.194	47015959.391	52705146.904	48187792.282	48647990.173
IPI00177940.2	 	NT5C1B	39110	6	7	222799686.994	194744501.74	191268154.633	192933607.519	251616880.633	112050026.063	101671322.054	98286987.807	105783199.965	104499422.387
IPI00009235.2	 	SSR3	39110	5	16	397845727.365	400709612.164	428122181.287	340340500.697	491627044.919	370348875.053	330296412.966	386916907.289	312771470.949	380684582.745
IPI00647185.3	 	CEP170	39110	14	14	209639825.705	267402308.741	233266221.505	243362212.539	285111932.914	167430447.48	205644637.151	191246157.85	210364533.792	185074908.243
IPI00026848.3	 	LRPAP1	39110	18	71	1686160349.68	1762046121.34	1675266881.59	1520886817.85	2055444234.2	1485541213.7	1531787600.03	1556268983.4	1484007203.98	1472530962.43
IPI00304264.3	 	DERL2	39110	3	3	35559250.553	39028791.834	29341748.827	31306182.691	36817865.036	30826266.033	31277218.7	31372529.191	33707039.172	25116235.609
IPI00221117.3	 	ACYP1	39110	3	4	46887280.763	49566313.343	42234456.412	48526972.152	58059162.971	34547369.778	37136419.066	37794484.943	40222210.015	35998493.399
IPI00005777.1	 	MAPKAPK3	39110	1	1	21148489.445	21144240.055	20069229.085	22713962.976	31282393.572	11788961.52	9843816.026	10497277.908	11704191.311	16891835.934
IPI00218895.6	 	POLR2G	39110	5	9	133990838.491	146798085.226	152941027.585	125087383.031	173312535.143	132321503.228	143467769.792	139063818.461	131730067.378	139566459.906
IPI00152138.1	 	CD99L2	39110	1	3	93698232.898	106614849.011	98722255.035	86348392.053	107399700.429	85113162.904	96238893.316	95443143.446	89087265.711	89577307.238
IPI00183500.2	 	NCBP2	39110	5	7	192876190.228	186448951.029	187233623.383	179013024.93	298370640.196	152499656.138	151332901.118	140640566.948	133305794.522	143217154.013
IPI00295388.2	 	GLDC	39110	32	70	1436225736.86	1577999050.05	1403305544.13	1289576957.22	1645200988.73	1095435770.13	1276641317.93	1258427929.53	1237732174.83	1214131022.46
IPI00301034.2	 	NADK	39110	1	1	12619744.124	13161745.804	12330824.308	11096222.317	17568944.752	10962853.563	11835518.362	10889289.095	10488166.45	9760968.197
IPI00216190.1	 	GSK3B	39110	4	4	103223613.021	102027406.375	102128551.67	98751784.504	141968685.975	86428530.446	73017647.632	77831822.643	80784369.217	90574424.863
IPI00031357.1	 	PPOX	39110	2	2	10903762.903	12274482.627	12786089.811	12836066.845	14812502.35	9753032.999	8427190.673	7537537.814	8221016.378	10379880.178
IPI00013860.3	 	HIBADH	39110	7	19	502227050.745	567126459.465	520343466.076	489869109.893	594929043.6	460999417.991	497751808.513	471103211.25	496361673.983	485277039.301
IPI00032087.4	 	DIP2C	39110	1	1	1203690.518	914556.544	1625289.7	1590325.073	1979199.278	715766.191	911664.877	467448.667	662763.948	400662.495
IPI00180267.1	 	C8ORF42	39110	4	5	72231123.1	71912083.238	73552155.298	64601682.662	87593180.13	58051070.271	57006795.638	56661657.931	55626959.057	60239195.623
IPI00410211.2	 	DPY19L3	39110	3	3	87655831.493	82582934.384	75203203.233	61996111.238	95310637.493	53635939.19	44138105.989	48071526.452	42693328.815	41263563.106
IPI00293125.5	 	ACOX2	39110	13	16	251839669.606	262059418.504	249633964.578	255183615.994	302966306.812	209758934.798	222591793.167	201753158.145	228619547.897	210546148.906
IPI00878984.1	 	DDT	39110	6	22	195769152.787	222524411.741	214204482.74	213576391.834	242617402.422	171132019.035	178380900.462	187089754.439	187472199.16	202778271.6
IPI00550364.8	 	PGM2	39110	16	22	450266471.687	467578863.268	455735653.495	445612135.742	563317296.26	402325892.636	445600385.819	473551276.851	460953172.427	454300813.125
IPI00027190.1	 	GJB1	39110	2	2	38572858.998	37004861.189	38481464.554	37893070.823	50379400.4	36242216.366	32945388.748	34040400.632	33327315.613	35160800.067
IPI00216318.5	 	YWHAB	39110	7	18	473821929.122	505635678.986	496644639.148	471430984.815	541670782.449	361383836.32	352534172.102	402957116.964	372918319.398	406631424.068
IPI00165477.6	 	ELP3	39110	13	19	210229126.175	217883600.305	208162308.286	215108780.199	290554794.557	197818524.266	186226615.864	184996644.035	219685003.467	192289375.374
IPI00009901.1	 	NUTF2	39110	4	11	278031722.307	297065011.18	288960580.046	263755676.858	330904469.399	244638443.038	262935735.466	273685891.555	271315297.732	302641436.138
IPI00305833.3	 	SMU1	39110	12	15	289378123.822	287150432.167	278225624.951	268353893.792	360799380.737	194158309.23	184812164.803	191095761.131	186791559.021	197081083.306
IPI00795640.1	 	C3ORF31	39110	1	1	34065579.655	36554722.936	37583112.993	32214399.113	41179764.781	21401797.746	17460594.032	14884676.427	14543900.529	15729557.705
IPI00005809.7	 	SDPR	39110	3	3	28492059.908	25830924.907	31540679.608	22698862.981	43800329.459	22332334.655	21447520.103	20940029.858	18959747.518	25106486.361
IPI00895806.1	 	CNBP	39110	14	66	1192012074.38	1408898205.86	1267214331.73	1411008604.6	1545603916.28	1089740057.08	1149842625.96	1159343983.76	1195177580.19	1201162285.21
IPI00010491.3	 	RAB27B	39110	1	2	29119758.016	23269932.842	23328947.277	24435999.781	27843441.531	16804727.447	13624776.687	12550298.121	15966495.142	13261364.519
IPI00018465.1	 	CCT7	39110	26	107	1766001598.87	1520161993.7	1500983445.43	1106806563.76	2133064375.3	1635113395.91	1386852326.24	1576969454	1426151950.94	1429123576.44
IPI00250297.3	 	AASDHPPT	39110	9	23	595298805.937	633318561.772	642846799.202	546780526.443	695588485.678	431937650.302	425286705.799	451030422.133	401170041.001	458945315.235
IPI00023035.2	 	SLC20A1	39110	5	10	149723188.86	155828478.194	159086403.478	138927164.941	187407790.508	135962205.453	140405574.177	138335108.281	132488988.185	144493563.998
IPI00024919.3	 	PRDX3	39110	9	55	1091797700.88	1112390903.22	999474094.54	1022137565.91	1261689163.56	894970186.656	891925437.817	925310589.871	875091565.611	911061413.035
IPI00025273.1	 	GART	39110	19	26	708717819.61	589810735.799	571403618.398	612177941.79	863008490.111	357534670.83	265372634.964	276862589.345	278669209.777	352512712.213
IPI00433834.2	 	RPL26	39110	4	6	116033496.29	143402454.334	135340434.782	126103484.559	140781059.33	115467733.91	124927550.089	99000347.929	109980657.056	122594117.873
IPI00395903.1	 	TMEM106B	39110	4	5	97002737.628	106874062.461	106861955.841	93354347.197	127006626.325	97969068.353	102682995.457	104828606.279	100874011.769	110734884.773
IPI00029741.1	 	ITGB5	39110	11	13	306869776.715	309618705.874	296778040.133	266980751.92	380734638.679	270536100.945	283426003.807	288112827.563	267663189.533	285477897.049
IPI00464999.2	 	HEATR6	39110	2	4	34089551.044	30690320.186	28595193.65	32890038.763	39866033.718	10694304.341	12168171.317	10107894.011	11242738.861	11451011.182
IPI00549569.4	 	ISYNA1	39110	12	24	534835146.087	542955478.084	561827429.666	502352093.961	687138670.342	480286640.66	534565683.149	505156340.675	511193718.696	532245795.332
IPI00013774.1	 	HDAC1	39110	7	9	527175548.346	532709246.553	468952878.604	343227688.776	141952071.174	502481326.377	480454172.344	396434910.92	287035033.927	71566422.658
IPI00150269.1	 	PRPF4	39110	4	4	102960659.757	94843486.765	105686967.441	78365560.746	140434101.458	51203956.156	46006655.242	47702671.255	38974276.459	53847256.01
IPI00746093.1	 	SLC35A1	39110	4	6	153674314.097	174774142.563	158003186.785	158213632.033	193917593.733	155624921.824	161796699.846	149057271.312	163853186.127	155148803.76
IPI00017551.2	 	RGN	39110	10	19	381384920.153	426838793.646	377913601.039	403326938.193	458340220.5	356366227.917	374895470.334	398608873.882	416563663.338	363447681.586
IPI00872103.1	 	ASL	39110	14	32	541603140.439	570567095.138	558558123.497	515234034.833	688018841.756	518166119.781	543890793.701	527656679.939	536913516.95	553959007.449
IPI00021841.1	 	APOA1	39110	18	54	1151590990.84	1300091301.31	1210013784.05	1204171814.48	1498587867.37	1025449736.89	1093293029.94	1047980612.87	1118339116.71	1195557293.93
IPI00853369.1	 	PLXNB2	39110	18	23	415208055.29	434274677.371	410399136.031	383414474.704	492178090.144	283124628.248	294765232.216	281270709.785	290211277.603	278876882.078
IPI00065515.6	 	CWF19L2	39110	2	2	9415876.625	11235432.166	10729009.9	10705266.145	12227931.615	8642343.374	10374693.014	10035577.8	9612549.251	9601836.236
IPI00000865.2	 	STARD3	39110	5	6	47724362.094	42308292.841	44505932.53	35794139.115	56691542.555	33404084.047	27984899.878	29290342.316	25810054.057	29064257.277
IPI00026546.1	 	PAFAH1B2	39110	3	5	53248423.251	51101253.051	46626054.238	47652042.425	66546072.864	38275907.062	37203546.984	40536155.894	40846360.187	42110188.43
IPI00479116.1	 	CPN2	39110	5	6	95376564.977	85380886.653	97049964.868	57753276.94	131698363.92	87170689.612	76597030.948	87348833.738	72345109.196	81058817.223
IPI00643365.2	 	ALG11	39110	6	7	109403952.13	93733101.244	96393860.062	117222802.817	128205899.672	77929325.54	60288258.827	58506948.903	76327851.379	70569554.426
IPI00061403.4	 	YIPF6	39110	2	5	24363627.474	23596126.577	22033683.238	23106577.211	28319703.103	22905881.552	21867520.729	22097280.666	23111951.95	22401016.233
IPI00328128.6	 	GNAZ	39110	2	3	15838062.66	14732881.756	15572436.527	13862927.079	21268143.568	14823737.942	12379703.717	15446054.652	14036140.959	12899561.035
IPI00303812.7	 	C9ORF82	39110	2	3	54131241.672	59012037.637	65423934.691	46891821.062	79372606.224	56168202.919	56870980.233	62287375.76	51859700.54	67201066.388
IPI00880053.1	 	49 KDA PROTEIN.	39110	1	1	12781346.103	14171257.153	15346821.679	11089005.692	19632115.306	12532659.762	11498224.643	13007517.282	11000479.829	16578051.47
IPI00028481.1	 	RAB8A	39110	7	15	311186936.055	311048549.804	315743848.438	296892570.524	347281137.71	256666353.808	260583142.536	258432714.873	268986986.321	267108616.132
IPI00874030.3	 	HNRNPA2B1	39110	13	27	403653642.788	435363373.059	422781292.879	321132735.709	557832241.93	227829268.321	235072502.742	252770649.934	210712638.09	239875066.786
IPI00060521.1	 	FLYWCH2	39110	1	1	33046505.502	37554616.211	34923299.293	35277665.254	46860390.228	31329742.255	32560337.251	31659260.961	30088365.19	33980199.925
IPI00152879.1	 	SLC16A10	39110	2	4	36690549.704	43575993.553	37303981.66	37024749.99	53379309.455	39961657.083	37622456.825	38846601.157	44370658.683	35733120.551
IPI00396218.2	 	SCYL2	39110	10	15	364499390.588	373550058.611	386388377.342	333084926.946	439821628.512	230311642.934	250401532.239	242535874.183	228858341.939	239055346.726
IPI00060148.3	 	CCDC127	39110	4	4	58500798.224	54574943.613	62814295.471	34421331.646	94676388.391	60141990.239	40863766.338	59641612.756	39975678.572	61926152.508
IPI00219155.5	 	RPL27	39110	2	2	46854311.507	47746240.23	46819745.208	46245166.828	55940134.461	46561808.328	35109785.225	34317986.548	40076380.003	47838494.223
IPI00018583.4	 	HABP4	39110	2	2	29462931.863	35373119.825	37827953.443	26560731.062	48912448.149	30523474.903	34351648.937	42571420.979	29076506.876	42724898.23
IPI00012315.2	 	NME3	39110	7	9	172787783.604	184161996.899	172348338.085	164626826.114	208118661.717	156177267.853	162269987.699	163472580.059	164634824.944	158932163.247
IPI00010320.1	 	CBX1	39110	5	7	119931954.339	143192704.439	123094035.193	109845946.181	143131372.636	99569467.735	81725753.718	72019313.901	75516333.632	82910949.155
IPI00016802.1	 	SIRT1	39110	4	4	68069721.82	61405880.464	68602235.522	52848161.858	83926053.231	34364229.452	33856176.422	35423687.025	34145517.98	37477780.953
IPI00032206.2	 	PDLIM4	39110	1	1	13790832.291	11969896.968	13488068.894	10235439.124	18245852.437	11274138.114	9531967.173	11213918.351	9096858.688	11550147.727
IPI00005161.3	 	ARPC2	39110	17	47	897226869.921	933089564.442	989736691.265	851465161.939	1136656317.16	846551448.484	853346038.886	909344038.379	833366874.633	914962401.813
IPI00023757.2	 	RPGR	39110	1	1	13386934.688	13516994.063	14785781.125	12799163.618	17507015.096	11530242.207	10504610.001	10125880.874	12190330.877	11139185.867
IPI00291005.8	 	MDH1	39110	11	41	1001563276.86	1105289179.96	1044889074.79	1027926177.03	1219337558.7	904334959.775	940752434.081	971441652.981	1002572269.99	976882773.874
IPI00296485.6	 	MAP1S	39110	5	6	38507266.787	38442881.31	42493660.521	37484582.526	47898204.391	20366880.204	20484813.569	21249881.905	19479699.845	22692693.899
IPI00029810.1	 	MND1	39110	3	3	57374660.967	52810409.622	51984554.073	44725024.538	73663984.994	42881025.67	39414176.515	43414055.883	39738574.094	45238235.042
IPI00034280.2	 	DHRS11	39110	9	19	352210340.997	371331340.256	373635460.611	359614678.878	398735046.292	312265137.231	303682546.408	305893875.849	311082187.17	323330503.657
IPI00000425.2	 	ATP6V0A2	39110	7	11	48211968.334	45026150.008	50038344.049	36777566.256	65969431.46	47449797.432	42187652.864	50450494.832	36766355.021	49468097.883
IPI00556645.3	 	FOXK1	39110	2	2	24233961.515	23044253.253	25104351.035	24068654.179	28821224.486	15414829.794	15955813.691	14940329.907	15388522.596	15657733.615
IPI00059944.3	 	RNF25	39110	6	7	170444678.144	154360367.191	169123949.989	145216369.346	200608782.014	125552722.78	115791362.681	127200220.442	110192802.198	128144619.651
IPI00005677.1	 	GNPAT	39110	10	12	214871780.73	234895037.654	203184699.44	207938257.916	242277832.402	138598441.339	138654754.65	126439599.415	137893823.364	127620686.984
IPI00031479.1	 	PDIA5	39110	9	15	257646062.433	249202449.398	260280688.587	181383285.574	326354335.828	219609033.148	168756804.586	219375010.228	173424467.706	196523300.094
