representative	samesetproteins	clustername	msexperiment_id	qupm	qusm	sumionarea_protein_126	sumionarea_protein_127L	sumionarea_protein_127H	sumionarea_protein_128L	sumionarea_protein_128H	sumionarea_protein_129L	sumionarea_protein_129H	sumionarea_protein_130L	sumionarea_protein_130H	sumionarea_protein_131L
IPI00218895.6	 	POLR2G	39093	7	14	623537386.083	426234953.461	489637127.659	574106124.75	382244647.543	437770507.788	326984044.312	309184396.095	294423369.404	227180828.697
IPI00552793.2	 	CHCHD7	39093	2	2	27125165.052	20373413.268	22366571.134	24005900.149	19414131.897	22706273.005	20281481.686	20561106.751	17705015.236	16306936.865
IPI00216057.5	 	SORD	39093	19	42	1173357326.2	868500687.354	1043886235.26	1098028071.45	770059265.848	806341046.884	652712396.053	668370038.66	618721913.028	478637647.77
IPI00013860.3	 	HIBADH	39093	6	15	622514854.783	446171987.569	479685794.047	539965152.406	397049602.084	251844810.311	182269645.696	172628507.871	161662152.238	137655332.746
IPI00410714.5	 	HBA1	39093	1	1	33973668.097	27633363.187	31213523.604	25370276.491	25398937.92	25584086.283	34712673.217	59085313.059	56059272.873	26222451.83
IPI00180267.1	 	C8ORF42	39093	1	1	8863831.556	6184879.234	8028915.594	6747093.04	5992745.29	8007961.13	5233801.025	6310472.134	5052563.567	4547046.544
IPI00024811.1	 	MPZL2	39093	2	2	30073088.222	23781318.257	25432565.43	27092905.263	22245926.593	24933242.173	22793956.669	21662175.195	19289425.986	16039816.729
IPI00219219.3	 	LGALS1	39093	7	12	552787215.249	430183466.268	646985125.959	484255029.42	368065980.617	364631314.645	322167690.292	381028605.448	256062448.745	279223023.735
IPI00293125.5	 	ACOX2	39093	6	6	255248740.548	186778143.146	232775148.21	245808481.939	161104602.923	153548039.504	116444895.716	113577403.455	117318561.278	85233204.172
IPI00027726.1	 	KLF3	39093	2	2	50940154.304	39794286.679	48445753.912	48518458.512	35545941.946	45570177.483	39932513.387	39965602.413	38323308.737	28901975.155
IPI00642816.2	 	SRP09	39093	5	23	569213028.295	434501232.799	504187080.741	480521424.724	380205393.177	381950977.544	349219190.988	357452367.686	307229145.142	259514602.121
IPI00550364.8	 	PGM2	39093	23	34	1175014271.38	899572024.907	1117284218.27	1098578907.96	811782813.992	874408415.891	774470685.151	794046914.654	732949495.883	585312283.459
IPI00004839.1	 	CRKL	39093	2	3	63889260.688	46583567.557	50147344.373	52307130.312	48977850.815	43450225.645	40185732.507	45141316.667	36828312.321	40727514.361
IPI00027190.1	 	GJB1	39093	3	4	53737323.672	42822071.671	54582196.019	42016762.481	37189259.849	47571371.949	44316045.311	46092121.127	38312120.688	32203037.623
IPI00002525.3	 	NENF	39093	3	4	162548376.958	117243679.917	185248346.179	147929481.683	100082722.402	134473124.013	121912305.386	146086660.088	109681961.153	91473118.396
IPI00155839.5	 	C5ORF45	39093	1	1	5066203.172	4148582.925	6039551.01	5502673.312	4450178.136	5693979.115	3811071.824	4430999.164	4067235.911	4132052.525
IPI00009901.1	 	NUTF2	39093	5	27	741108756.998	564867514.261	707730805.97	700890285.343	479174643.085	649141103.374	521863438.127	574313422.293	520788622.085	404821736.007
IPI00215928.4	 	CETN2	39093	6	9	271122600.723	201163779.818	283797092.652	248234106.322	179983147.91	241223812.891	191788998.802	227437472.61	168718818.231	162787656.066
IPI00478921.1	 	MPZ	39093	4	5	84211010.436	64648067.581	79657099.683	71026318.978	58692153.686	71450596.766	57244957.977	58715482.666	53458613.13	50748470.504
IPI00005809.7	 	SDPR	39093	2	3	21712689.176	18733175.043	26055883.834	18381595.821	20264659.763	22580644.781	19374884.951	23623683.391	16053316.358	20045727.775
IPI00017331.1	 	FKBP14	39093	3	4	75506133.307	68419613.809	98347009.581	64746354.684	48109792.33	76786298.514	73763697.514	79186838.058	49742198.398	51422923.607
IPI00441344.2	 	GLB1	39093	7	9	243247706.192	191710253.514	226399921.248	231474796.901	160011059.187	171933318.3	143379466.054	149452220.631	130335370.071	118586813.501
IPI00305010.3	 	FLJ11151	39093	17	37	946163742.838	712692771.634	795726378.672	857889927.206	621764862.623	782195227.408	668227030.803	679436885.374	632708410.737	491322731.942
IPI00298176.2	 	GPX2	39093	8	10	242273465.147	170514774.646	234967902.349	226488444.834	171161014.771	215503475.521	170579732.585	185138591.045	165845244.244	148088064.371
IPI00302605.3	 	SLC30A7	39093	9	12	244341787.795	181937143.644	224337780.179	223648237.898	156998918.806	292781806.1	158149971.453	163310681.958	150319134.656	120026327.151
IPI00018465.1	 	CCT7	39093	27	57	2158777132.78	1436232290.3	1607743336.29	1867236588.48	1501210711.68	1174551660.53	822607377.126	763261843.22	797830830.838	702292558.615
IPI00023035.2	 	SLC20A1	39093	5	8	122667469.752	94102013.394	125427021.211	108842072.763	79025414.514	119526792.821	95859222.219	108248021.843	82725907.059	71410178.794
IPI00009032.1	 	SSB	39093	5	6	184682247.803	142163785.733	180959066.8	166567925.054	138949094.401	134146362.994	123564590.594	123597509.407	108747444.132	94964756.219
IPI00012535.1	 	DNAJA1	39093	4	4	87302939.112	59963435.844	93987408.875	57899186.293	60840859.981	54005699.201	42954995.31	50566256.201	33617246.19	44069018.501
IPI00033132.3	 	RNF7	39093	1	2	31215129.17	25336479.637	43372338.725	23419531.87	20900042.561	23566896.859	20213994.817	27820700.864	18495041.015	17133078.171
IPI00168035.3	 	C3ORF21	39093	1	1	22127713.672	19686493.665	24693853.474	18033323.328	16646156.935	18597533.751	16811495.678	20759869.355	11179270.225	13795251.347
IPI00293756.5	 	VAMP5	39093	3	7	271181874.558	216019328.926	239514547.815	248919612.441	193725901.13	237817067.86	219880331.003	225822508.964	214933073.535	172553063.375
IPI00395903.1	 	TMEM106B	39093	5	7	112044819.101	87258278.818	113448045.725	99468071.43	80513060.27	107684241.487	91615315.225	98843044.84	80154843.432	73082068.858
IPI00012440.7	 	FUCA2	39093	4	6	174635656.374	128180364.005	156669193.303	153915349.497	107869107.327	71108567.718	59898354.017	56915284.711	45541674.316	41565128.797
IPI00026309.3	 	GMNN	39093	4	10	551115986.249	359616279.202	477790487.784	485663864.218	267386304.538	461148386.544	350660649.014	372224079.446	267928274.154	227281294.548
IPI00440693.4	 	FDX1L	39093	1	1	4068870.221	3425320.087	4310212.609	3994932.812	2417927.282	3446860.407	2891495.626	3176151.924	2472309.519	2212311.89
IPI00549569.4	 	ISYNA1	39093	15	32	581146179.434	460138139.75	544333064.62	529432148.008	430758858.59	519903328.293	443006829.259	455551964.873	426502937.767	360568794.302
IPI00440493.2	 	ATP5A1	39093	33	149	4250523463.46	3302144253.59	3628944875.67	3675376513.48	2899551905.98	3456095231.57	2683147202.65	2658301839.14	2485238394.09	2060728923.15
IPI00847663.2	 	B4DJ98_HUMAN	39093	1	1	10756770.164	8510614.208	13307710.295	8802287.457	7729935.242	9905540.33	9506112.069	10359749.934	7062169.691	7217225.226
IPI00017551.2	 	RGN	39093	14	28	1131663149	886599054.854	1027633439.5	1125210428.15	745162458.553	1003880612.18	896737064.798	881405672.294	901615093.427	663654410.342
IPI00179265.4	 	SERF1A	39093	2	2	34767962.26	25121056.446	31218201.539	26347987.914	24477816.588	25591155.622	19752968.443	22994186.514	18400209.46	20876196.209
IPI00065671.1	 	UCK2	39093	5	5	238505768.719	135582554.814	158807134.958	184686018.385	161518414.056	128478929.381	77871587.893	89044782.607	81554834.423	74170048.044
IPI00887104.1	 	LOC100128533	39093	1	1	17006039.997	15438952.913	21693597.977	14854068.944	13345479.474	20775170.62	19189282.233	20606944.5	16746006.393	17315694.365
IPI00026530.4	 	LMAN1	39093	10	15	187890063.886	203525166.244	262935647.53	136439589.789	141774814.97	180861823.016	225435039.548	231381648.39	129357636.599	143760854.615
IPI00021841.1	 	APOA1	39093	15	37	708432726.753	547082649.17	728161012.604	677614406.94	490908815.391	623378110.367	504618379.858	566677410.746	517168251.376	432648925.221
IPI00853369.1	 	PLXNB2	39093	19	21	491159593.22	387959175.511	463853100.625	422272075.528	346066565.715	446568195.939	369679999.526	364455504.57	337915982.459	286342024.748
IPI00026546.1	 	PAFAH1B2	39093	1	3	5763822.763	5033238.249	7381755.386	6993577.072	4609801.64	5434656.544	4403530.888	4503835.029	3779741.028	4906555.056
IPI00010130.3	 	GLUL	39093	1	1	3311151.263	1920894.133	2483849.993	2633621.274	5166655.012	2591810.783	2586734.278	2395621.238	1848421.272	2432929.497
IPI00061403.4	 	YIPF6	39093	2	2	20293773.527	15608241.717	19491791.417	19252527.491	12748916.718	16909106.328	15533529.008	14756361.696	15432880.166	10535871.436
IPI00742124.2	 	UBXN7	39093	2	2	30744331.928	21915777.441	30259122.334	28089251.682	19226045.546	19040722.46	17554950.18	18671036.489	14189484.739	15781214.117
IPI00303812.7	 	C9ORF82	39093	3	3	168355461.131	127597112.715	195892007.949	135041029.568	101933491.354	136112113.925	122323266.024	145775549.888	97825103.699	96368743.473
IPI00011564.1	 	SDC4	39093	6	10	348050323.684	254381454.148	344222503.057	284860033.998	226599718.352	351927395.04	278705710.053	304325558.689	223872417.101	233145829.403
IPI00183657.3	 	ZNF706	39093	5	6	149029896.326	109121720.681	154933176.754	119227016.254	98683995.073	112496682.318	96585508.502	109880453.031	86879127.563	86867067.89
IPI00028481.1	 	RAB8A	39093	9	16	395599103.932	276165363.987	319353488.338	357776614.323	262477528.812	275031258.17	219657897.44	210251632.646	210252345.135	178095619.696
IPI00060521.1	 	FLYWCH2	39093	3	3	133949477.713	101024521.765	125455296.119	125379716.47	81564558.086	119440223.147	88814466.574	101534139.48	85850123.892	72414487.314
IPI00152879.1	 	SLC16A10	39093	2	3	59596870.435	47050837.217	55306579.551	56576979.621	43491156.411	51949559.644	45059709.773	46377955.122	45183397.735	39379739.786
IPI00012315.2	 	NME3	39093	4	5	106308060.02	82755897.964	100514575.66	99223201.512	76165914.382	88983057.043	70742282.133	75202979.17	64751975.076	55987652.819
IPI00291005.8	 	MDH1	39093	7	8	358846351.948	209831506.887	267436418.605	260085667.646	198132147.444	84540360.522	69681612.308	77979637.279	56150349.454	67484479.984
IPI00435947.2	 	WIPF2	39093	14	22	330726695.439	247419659.518	359209750.685	275847078.135	256957244.863	247097477.586	221005384.483	239305848.273	223414742.568	218951928.257
IPI00013832.3	 	GATC	39093	2	2	29834772.737	22898223.372	32886505.182	25844150.217	18330852.747	28288788.938	23626795.384	28280847.791	19631196.429	18869294.956
IPI00003311.1	 	POLR2L	39093	1	1	21435814.802	15984165.298	16318606.584	21144191.608	11176283.588	18136550.44	10444828.996	11657286.17	8664012.033	8717989.217
IPI00784883.4	 	MSL1	39093	1	1	6561278.438	5503565.625	6916975.071	6638292.193	5733588.098	6264795.167	4768402.78	6110995.051	4954873.331	3923600.119
IPI00017342.1	 	RHOG	39093	2	2	49856647.156	26974319.821	37408379.48	37015310.534	27168333.063	19319849.502	12412607.92	13498077.933	10790012.857	11626026.099
IPI00025753.1	 	DSG1	39093	5	6	62320693.99	58708736.906	114173999.157	104999091.58	50790457.973	46624028.898	56507846.876	90432788.728	89540238.04	56215929.369
IPI00059944.3	 	RNF25	39093	1	1	8667513.133	4941858.705	9686706.482	7001900.931	5667571.555	7884884.785	5306423.035	6764938.016	4280337.222	5268786.287
IPI00017526.1	 	S100P	39093	3	10	300215139.742	235787077.133	257644543.396	228682404.227	169963566.383	239128882.056	184862724.283	212822281.071	148403429.524	172320376.67
IPI00031479.1	 	PDIA5	39093	7	7	142313127.456	161398440.545	229198307.956	94475053.266	97552834.261	147542427.234	215982661.003	225765819.469	79475715.163	120258887.818
IPI00334587.1	 	HNRNPAB	39093	13	31	931707395.371	741040669.65	859575350.824	792612238.114	604903050.91	776524122.3	654624144.157	686537320.241	587425287.27	496134644.073
IPI00178750.3	 	NIP30	39093	11	19	323335338.931	254204621.17	319976282.735	288852333.818	230177473.881	284663503.117	248348052.971	266671462.345	233478242.456	211214766.792
IPI00100151.4	 	XRN2	39093	33	59	1554318534.56	1177407107.79	1461490237.07	1367333475.87	1085798212.62	1045902468.41	883359116.888	902833783.631	752056773.97	683296730.521
IPI00007280.10	 	ARPC5	39093	8	12	415609370.623	299058790.36	351315147.822	342459494.806	286827223.202	261286856.979	213608797.694	219423495.234	191195517.353	174664753.915
IPI00019004.1	 	SEC62	39093	7	13	253257001.472	200113283.733	262378342.601	193681293.256	174582923.526	201726600.661	171625982.241	187227483.63	129643211.97	138347762.329
IPI00007752.1	 	TUBB2C	39093	1	1	172179150	102185782.5	100198533.108	137845879.248	102841853.536	35738764.348	24731461.021	21662890.472	20787220.009	20502786.693
IPI00170778.4	 	FNBP4	39093	14	15	538640906.52	430465848.521	436759893.854	494834962.82	312557961.241	475504931.703	420995158.933	413165669.33	354779070.429	271317344.167
IPI00103105.6	 	C6ORF57	39093	1	1	25698545.635	21675786.068	30724676.609	24620937.321	13193499.137	19633257.157	10619480.523	18221641.004	11513331.383	14711132.821
IPI00009797.3	 	TM7SF3	39093	2	2	33475877.993	24521205.035	29234833.012	26982119.341	23008679.815	21579792.456	18475262.09	17703495.711	15049252.482	12437602.537
IPI00006579.1	 	COX4I1	39093	11	51	1188105408.74	926236969.265	1200731316.13	996434526.463	880625594.911	1135819558.1	972262393.834	1032431631.78	838813821.861	767305154.512
IPI00300376.4	 	TGM3	39093	4	4	14255391.436	20804338.886	145205071.414	28977931.559	17658150.102	11414721.782	15776242.897	22687595.208	21978711.206	13635734.181
IPI00298547.3	 	DJ-1	39093	15	53	1663276123.55	1250595595.22	1647625434.89	1611666210.7	1078796742.43	1220783932.24	1000802077.28	1049816452.28	851046227.193	826180648.915
IPI00031064.1	 	TMEM126A	39093	2	2	54585977.649	39204156.697	52917919.333	50602045.087	36943272.967	39244210.603	29330398.75	28893125.385	25308948.504	23355642.821
IPI00100748.4	 	HSPBP1	39093	3	3	28466185.033	21790439.677	22643148.224	22742720.881	20116290.089	23258781.969	19162587.895	21239271.258	17104798.624	15776076.316
IPI00007941.4	 	HEXIM1	39093	11	16	300804444.053	226924998.662	267590448.019	264677373.079	189201087.443	259364745.814	193628986.68	226510911.893	195422130.804	166672500.853
IPI00003648.2	 	PVRL1	39093	3	3	45886852.269	38144127.478	37084032.225	40384932.574	32464514.436	38728363.215	31281012.205	31577243.001	32800990.658	27065123.831
IPI00022790.2	 	MFAP1	39093	13	15	410841295.228	306327625.948	444783902.084	372279361.062	270353003.84	382426064.735	327155848.242	367427730.743	284199727	258806683.481
IPI00289086.3	 	C20ORF112	39093	2	3	61136537.726	53496433.571	51508028.002	51613518.926	51530035.172	54778696.767	46103858.969	48126871.897	44246693.788	43658386.447
IPI00019812.1	 	PPP5C	39093	2	2	10491918.662	7852081.791	9920137.77	8545010.887	8156199.438	7694415.784	6702127.123	7481733.646	5497623.106	7004848.243
IPI00099939.1	 	SLC35C2	39093	1	2	18434193.98	14668756.326	18743381.518	17916826.145	12575908.077	15837661.465	13395381.602	13710959.517	11464828.766	10050321.733
IPI00015104.1	IPI00413006.1	CKS1B	39093	3	6	182946221.987	129836303.688	154247534.721	156585990.096	130404654.037	186550997.557	143881612.772	167182236.286	129708328.825	158634571.411
IPI00747708.2	 	SLC39A5	39093	1	1	7611658.727	5744245.965	7211133.893	6746189.828	5250097.145	8066444.918	6181917.105	5875780.7	5433172.839	5079037.939
IPI00000816.1	 	YWHAE	39093	12	31	905642058.434	658344491.057	763444154.429	737525840.758	582440006.699	538365098.848	418626609.942	436015287.471	351345705.495	332644527.88
IPI00003766.4	 	ETHE1	39093	11	19	449894403.545	336756582.904	341721025.605	371610110.462	294421059.451	295784108.35	233086862.175	236950573.224	227442726.111	184219365.38
IPI00375358.2	 	RFC1	39093	3	3	64861295.733	50320167.449	65429060.724	55963145.15	47185857.106	57529096.205	50421664.515	51573984.795	46420661.917	37652957.463
IPI00428100.2	 	SELK	39093	5	6	92466146.134	68690404.403	87679827.711	82215234.715	64646018.016	81478135.328	67067731.343	67808102.633	64302631.676	55713602.306
IPI00024282.1	 	RAB8B	39093	3	4	91773247.287	61273394.351	70316278.376	82681785.644	61345615.332	61017560.623	50447322.887	46429245.995	49336891.329	37798839.168
IPI00300371.5	 	SF3B3	39093	1	1	7154711.82	5546758.409	6275075.753	6040438.064	5424138.812	4665551.54	4154760.756	3963849.187	3291975.137	3187723.104
IPI00024664.1	 	USP5	39093	3	3	39210705.74	28220072.805	38621724.997	34783649.914	30561826.085	33346570.254	24697433.836	28427886.268	20363026.668	24346833.744
IPI00514471.3	 	AIG1	39093	4	4	127480946.168	102587937.062	122835880.3	140979246.753	85169816.961	94945837.624	75888217.836	67300099.43	80453268.587	50929232.741
IPI00022344.1	 	FLVCR1	39093	6	7	244378863.154	186782017.679	233764661.483	232051328.462	161451567.64	164019447.746	132104932.812	131096085.109	123440355.81	93692112.412
IPI00334453.1	 	TMEM179B	39093	2	3	38666464.83	31013857.235	27055951.051	33675511.169	28045638.505	28320731.403	26433571.988	28277031.108	30073385.717	21478736.055
IPI00017596.3	 	MAPRE1	39093	1	1	34400011.209	21147857.88	34386993.458	23875224.446	26532946.132	27347725.206	22049441.812	24687267.652	17036546.121	23588062.909
IPI00171665.1	 	NUP37	39093	1	1	20327062.205	13203707.282	19055666.443	13872095.621	13630172.384	10916739.493	7083076.659	9411264.19	5904503.747	6400988.255
IPI00060107.3	 	CHCHD1	39093	2	2	123688666.806	98671740.551	137295795.175	94208373.523	109829070.474	112912072.102	104894647.409	111876675.064	86891627.141	95174044.393
IPI00396627.1	 	ELAC2	39093	26	37	813326157.919	616646015.082	724047210.083	719324953.418	522495668.44	607128405.686	486986441.905	502920299.018	446924441.228	356739491.582
IPI00301185.2	IPI00306719.7	CHID1	39093	1	1	12236361.005	8661981.888	11756632.761	6602693.447	5768512.632	8287557.116	9880410.049	10165237.691	4259127.095	6632719.733
IPI00003169.2	 	CHMP1A	39093	1	1	10246093.229	7997231.099	14419536.269	32699371.926	7620761.038	6550937.191	4425507.191	7294521.452	4472895.137	7429999.054
IPI00604449.2	 	C7ORF42	39093	2	2	49733938.148	38085139.685	44530583.345	43104748.544	31285664.438	41901383.56	32446458.212	35191290.009	33294322.352	25819237.622
IPI00218466.7	 	SEC61A1	39093	5	18	341199586.575	260301607.519	335014584.036	294765583.392	262221889.291	273607998.409	219949917.238	225697682.499	198813877.198	203401786.553
IPI00021766.5	 	RTN4	39093	9	35	877166220.089	665526691.21	790708737.35	758337475.216	542199661.895	723152036.41	580349461.294	590535618.366	529060988.928	408942001.907
IPI00015141.4	 	CKMT2	39093	1	1	16912821.6	13153261.919	17836227.476	15175417.99	12466157.564	15995113.076	14066345.735	15084215.218	12847796.819	10418452.665
